city,date,fare,ride_id
New Brandonborough,2/23/16 23:14,40.17,6808285140480
Port Jose,8/29/16 12:55,32.02,5415594887923
North Tracyfort,2/8/16 14:00,12.76,6874219865163
Thomastown,3/10/16 5:20,43.07,1453760214276
Clarkstad,1/5/16 19:46,36.58,6182507428588
East Cherylfurt,5/27/16 3:20,33.86,1660232503039
Jeffreyton,10/4/16 21:52,47.04,171997414689
Williamchester,3/20/16 21:13,33.75,8817502166163
Anitamouth,7/4/16 3:08,36.12,2375666393963
Port Alexandria,5/28/16 7:48,42.4,2800056185632
South Gracechester,2/25/16 17:21,45.89,2294069786663
Port Michelleview,11/4/16 2:56,28.06,7208840772863
South Gracechester,8/28/16 6:25,39.53,1119985165266
Port Michelleview,6/23/16 19:58,26.1,2324016320333
West Paulport,2/22/16 11:57,29.15,1932165656503
South Shannonborough,5/20/16 16:11,48.59,167469351521
Tiffanyton,5/22/16 10:32,32.21,4194519944958
East Jenniferchester,8/16/16 9:38,48.79,3379331000308
Williamchester,4/25/16 22:42,23.62,2455293950361
West Paulport,2/28/16 4:08,47.74,4597968972754
West Evan,3/3/16 18:39,17.08,4557078548904
Campbellport,6/5/16 13:59,23.22,9008316216925
Port Jose,1/8/16 10:24,41.68,7576675360143
New Michelleberg,9/11/16 18:56,15.76,4613798088004
New Jessicamouth,6/11/16 20:41,23.83,2174175458954
Port Guytown,12/3/16 5:31,15.8,5015205993434
New Michelleberg,8/24/16 18:38,48.24,8997239775026
Port Alexandria,10/13/16 21:49,28.77,5128376426073
New Cindyborough,10/8/16 13:31,28.48,3432623472310
New Samanthaside,2/15/16 13:11,45.78,1232837967808
Martinmouth,9/23/16 13:03,46.01,7370807523891
South Gracechester,9/28/16 22:04,39.09,247194956090
Conwaymouth,2/10/16 23:15,29.57,5434846644701
South Shannonborough,8/27/16 23:51,17.32,3579784497827
Jeffreyton,2/25/16 8:29,40.02,8265365582703
New Lynn,11/9/16 2:49,43.74,574863745434
Anitamouth,12/2/16 22:59,38.64,7347191675192
Carrollbury,11/20/16 14:55,37.97,4395282429585
West Tony,1/13/16 13:54,30.32,7884903517284
Jeffreyton,8/16/16 11:00,33.71,9966858013290
Paulfort,11/14/16 14:49,39.57,4554329308959
Jeffreyton,2/17/16 15:46,12.77,3656954320526
West Pamelaborough,8/10/16 0:56,43.17,3214638737567
Johnland,7/17/16 16:27,46.96,7239195028961
Paulfort,6/7/16 2:40,35.32,3720394047456
Port Michelleview,10/29/16 14:09,19.01,8482529942368
Conwaymouth,11/30/16 20:07,48.45,8995803338738
Jeffreyton,7/12/16 23:20,28.71,4681889328162
Sarahview,11/2/16 22:40,13.68,7462937892494
Martinmouth,10/26/16 2:21,29.03,568812204547
New Samanthaside,4/3/16 12:43,41.87,6921665148781
Lake Brenda,5/5/16 11:25,45.93,7681604268404
South Gracechester,6/27/16 15:54,30.9,9364933227561
West Evan,2/3/16 15:50,17.57,2238752751
West Paulport,2/15/16 12:08,47.04,7838669752717
Port Jose,11/9/16 19:10,17.75,172157590687
New Jessicamouth,3/19/16 1:56,21.92,1982991238954
Port Jose,7/2/16 3:44,14.9,8469790600203
New Lynn,10/31/16 10:33,17.89,7106182911035
Port James,2/6/16 1:24,15.67,3449564026717
South Jennifer,10/7/16 21:10,35.7,3440594061846
Port Michelleview,9/30/16 0:18,38.76,2948110877038
New Samanthaside,10/13/16 6:40,37.05,2718293829861
Webstertown,1/26/16 7:27,36.73,6513765504538
South Jennifer,6/24/16 20:00,36.29,7629110609205
Anitamouth,7/14/16 16:11,48.93,7745514475878
Webstertown,5/31/16 9:14,20.15,3046318756120
New Jessicamouth,5/18/16 16:18,39.17,820574534622
New Cindyborough,10/19/16 22:48,19.45,9696914665100
Johnland,8/31/16 17:17,16.34,3262136578014
Martinmouth,5/28/16 7:21,15.49,2838087595946
Clarkstad,9/28/16 5:16,42.58,5687344816686
Jeffreyton,11/3/16 20:05,26.06,4691824954233
Jasonfort,6/26/16 16:45,35.04,4101286981895
Jeffreyton,4/18/16 7:32,46.26,4170471527972
South Gracechester,5/30/16 17:10,16.57,4365273051347
West Paulport,4/11/16 14:22,34.31,5735333103412
South Jennifer,5/9/16 20:44,25.02,5180084863014
Webstertown,7/19/16 11:48,25.28,5545096368412
Campbellport,2/25/16 20:39,20.55,1952715136422
South Shannonborough,9/23/16 16:13,25.78,7225493243908
South Gracechester,2/13/16 8:59,17.95,7707934263299
Port Guytown,5/20/16 7:48,19.43,4247411080238
South Jennifer,2/5/16 10:51,29.74,9506460250524
Clarkstad,5/23/16 15:09,21.7,7362542792786
New Jessicamouth,7/2/16 0:26,49.95,7153762992366
South Jennifer,8/31/16 21:49,18.46,5678403186406
Campbellport,8/15/16 22:27,22.95,7917780105807
West Paulport,7/26/16 14:43,14.98,9736030276740
North Tara,4/30/16 8:52,45.36,4625917076816
Martinmouth,1/23/16 18:52,38.3,8533541191606
Paulfort,1/6/16 8:35,48.39,9067527240907
Johnland,11/17/16 4:32,14.08,7746790862079
New Jessicamouth,1/12/16 14:36,30.04,2292425164476
East Cherylfurt,2/10/16 8:01,42.62,520744463270
South Gracechester,7/7/16 11:44,29.38,4313739296320
North Tara,11/9/16 15:45,43.72,8103943152521
Tiffanyton,6/2/16 6:42,23.58,5550577665799
Port Jose,4/29/16 21:46,33.34,2084175895874
North Tara,4/15/16 13:57,49.2,5356741485558
Floresberg,11/6/16 5:10,41.5,502047327282
Sarahview,7/9/16 9:05,23.35,8198565947587
Jeffreyton,11/20/16 11:01,15.54,6377267655644
Paulfort,10/23/16 19:21,32.76,1154850634331
West Paulport,6/7/16 10:59,44.39,6958569707509
South Gracechester,10/16/16 3:24,30.95,8903442044811
East Jenniferchester,6/25/16 20:08,37.1,1275710680951
West Pamelaborough,7/26/16 15:41,21.1,1859961459728
Tiffanyton,9/2/16 20:49,29.91,4571645215747
New Michelleberg,8/1/16 12:29,38.77,8188679960565
Williamchester,3/12/16 5:45,44.37,4341000080149
New Jessicamouth,10/30/16 20:31,24.27,2755333176738
North Tracyfort,1/21/16 22:58,49.2,8858130821345
East Cherylfurt,4/12/16 15:15,18.26,9193824203632
New Cindyborough,4/21/16 13:16,17.43,1036264344283
South Gracechester,1/7/16 4:23,12.82,6638603885492
South Gracechester,5/9/16 23:34,36.82,4134621753765
South Gracechester,6/24/16 0:33,38.59,5542622996828
Port James,7/1/16 12:54,21.83,715134404609
West Tony,8/12/16 13:46,36.19,503643402298
Lake Brenda,10/5/16 10:21,45.47,7308711145137
South Gracechester,2/27/16 7:42,30.47,421686911259
Campbellport,9/29/16 18:39,32.93,8560812007694
Jasonfort,11/13/16 12:08,23.24,4348021999986
South Jennifer,8/29/16 19:51,26.36,641341897487
New Jessicamouth,7/19/16 14:20,30.24,6872721534416
Tiffanyton,10/26/16 13:51,46.16,1378647556556
Thomastown,1/25/16 17:39,21.1,6426838853122
Port James,3/7/16 8:51,24.26,623481159694
Thomastown,5/30/16 2:40,28,9142221889864
Thomastown,1/19/16 12:40,29.08,3261020829294
Port Michelleview,3/16/16 10:58,14.9,8175931855295
South Gracechester,3/9/16 20:08,44.62,1689521191238
Conwaymouth,4/2/16 18:40,25.67,9947857222852
South Shannonborough,3/6/16 6:47,39.15,6580337521064
West Evan,1/2/16 16:24,22.59,3598172235339
Webstertown,9/12/16 4:03,24.15,7088674842808
West Tony,3/17/16 8:21,21.95,3863083046542
Lake Brenda,7/26/16 22:43,21.61,906508038494
West Paulport,3/25/16 0:12,21.08,8297446071998
Port Michelleview,10/23/16 20:30,19.91,3559113387760
East Jenniferchester,7/26/16 1:44,46.71,9936536228476
Rodriguezview,6/23/16 3:43,49.24,9932335592589
Lake Brenda,7/4/16 13:31,23.5,3602696796266
East Jenniferchester,4/11/16 9:46,28.66,8222557011922
Port James,4/14/16 19:45,38.26,4124017812046
Thomastown,5/15/16 9:40,40.02,6407619626296
East Jenniferchester,10/2/16 8:26,19.26,4159099493050
West Evan,3/22/16 22:20,33.36,9782668221379
Anitamouth,1/6/16 7:02,12.22,5607242791342
New Samanthaside,10/23/16 19:06,23.06,3922898108538
East Jenniferchester,1/28/16 21:29,25.43,5273736332355
Rodriguezview,8/29/16 19:22,18.75,9976923455740
Jasonfort,11/10/16 20:28,23.25,8032749449163
Williamchester,8/31/16 16:49,19.95,3362713962981
Port Michelleview,9/14/16 6:44,44.15,243886776311
Lake Brenda,11/5/16 0:11,20.57,6852219007554
New Jessicamouth,5/17/16 8:21,37.59,5545308851404
Rodriguezview,10/18/16 19:48,26.75,7553206322344
Port James,1/3/16 16:21,35.59,1509231568529
Johnland,9/25/16 21:33,18.89,3474570518178
Clarkstad,6/11/16 19:21,32.78,8947216476408
Port Michelleview,11/27/16 7:42,12.83,1139750594022
West Pamelaborough,11/26/16 10:45,49.36,1790101950968
Port Guytown,6/17/16 11:20,14.84,6611757009662
New Cindyborough,5/12/16 21:57,24.89,3648265749196
North Tara,8/19/16 9:15,17.22,9307594888276
Horneland,7/19/16 10:07,12.63,8214498891817
Kinghaven,5/18/16 23:28,20.53,6432117120069
New Johnbury,4/21/16 8:30,56.6,9002881309143
South Joseph,2/17/16 1:41,57.52,7365786843443
Kennethburgh,10/19/16 13:13,24.43,2728236352387
East Stephen,2/16/16 11:58,22.43,8118042484039
Stevensport,2/14/16 15:52,22.2,341262393081
West Kevintown,11/27/16 20:12,12.92,6460741616450
East Troybury,2/21/16 6:07,45.12,1607319707836
Erikport,1/1/16 18:05,11.76,3568184448232
Hernandezshire,2/20/16 8:17,58.95,3176534714830
Jacksonfort,10/9/16 2:18,10.33,1819118738960
East Leslie,4/21/16 18:44,19.26,5836114186294
Horneland,3/22/16 21:22,31.53,1797785685674
New Johnbury,7/25/16 19:05,24.03,8781417245667
East Stephen,7/27/16 9:55,41.64,3154261826545
North Whitney,4/1/16 21:21,51.01,612689673941
East Leslie,4/13/16 4:30,40.47,7075058703398
Manuelchester,3/21/16 22:15,49.62,6045427401799
South Joseph,4/12/16 0:21,56.07,7011959069461
North Whitney,4/26/16 9:35,42.09,9465134041656
Kinghaven,8/15/16 14:54,54.73,9861677486822
East Leslie,4/26/16 2:34,45.8,9402873395510
Hernandezshire,6/26/16 20:11,28.78,6382848462030
East Stephen,7/11/16 1:21,41.86,1023430862078
East Troybury,3/4/16 10:49,35.77,9725377510815
Erikport,10/1/16 6:32,25.18,5044558212428
East Leslie,4/5/16 18:53,44.78,6113138249150
West Kevintown,2/19/16 1:42,11.15,8622534016726
Shelbyhaven,5/24/16 15:29,18.11,1144791937271
Kennethburgh,2/10/16 11:22,44.02,225335802727
East Stephen,11/19/16 4:47,43.84,7366535419230
West Kevintown,3/11/16 9:03,42.13,4568909568268
Kinghaven,6/1/16 19:02,29.88,9429195617069
North Whitney,6/24/16 21:09,50.03,9224879345166
Shelbyhaven,10/17/16 14:47,53.42,8515375903761
South Joseph,2/10/16 4:40,38.98,4404175884957
Kinghaven,10/24/16 13:55,29.51,7225032916195
Hernandezshire,1/24/16 0:21,30.32,7342649945759
Horneland,1/26/16 9:38,21.73,5665544449606
East Leslie,11/13/16 10:21,15.71,7275986542384
North Whitney,6/10/16 18:27,29.25,4071225680519
Jacksonfort,1/9/16 1:11,50.43,9888063516963
South Joseph,11/21/16 5:16,56.41,1763715882352
East Stephen,5/23/16 12:55,48.49,9985496304508
South Elizabethmouth,4/3/16 11:13,22.79,8193837300497
Hernandezshire,3/5/16 10:40,23.35,7443355895137
East Leslie,3/6/16 6:10,51.32,6841691147797
East Troybury,1/6/16 13:25,59.53,5277708038641
Erikport,4/19/16 6:56,26.4,8819643364798
East Stephen,9/30/16 12:57,58.45,2786024888524
South Joseph,2/3/16 21:31,46.32,2945397874811
East Leslie,3/4/16 10:18,13.43,8814831098684
Jacksonfort,11/15/16 18:10,34.73,2872259802463
Kinghaven,2/26/16 6:13,29.15,7556363986770
South Elizabethmouth,3/11/16 12:27,26.72,4943246873754
South Joseph,2/15/16 2:35,39.18,2125908491083
East Stephen,3/23/16 17:37,28.13,5544477192400
West Kevintown,6/25/16 8:04,24.53,8188407925972
East Stephen,8/24/16 1:16,39.71,4855991750139
Hernandezshire,4/11/16 4:44,10.41,9823290002445
East Leslie,11/28/16 9:09,37.76,804829686137
East Troybury,2/29/16 7:26,14.01,6867080292206
Kennethburgh,2/29/16 21:50,47.48,12105457917
Shelbyhaven,4/21/16 19:22,37.19,5142074323359
North Whitney,2/21/16 18:20,42.01,3306522110065
Hernandezshire,6/26/16 11:16,26.29,304182959218
South Joseph,2/24/16 7:17,43.15,1177421944004
East Leslie,9/8/16 19:19,30.59,8211833105097
Jacksonfort,6/9/16 23:01,24.63,978305304720
North Whitney,11/14/16 10:46,55.07,8000095653619
South Joseph,8/24/16 23:19,40.57,4362092657873
Stevensport,10/30/16 16:24,22.81,3116198466324
East Troybury,7/1/16 12:48,12.88,5989452220219
Matthewside,2/23/16 17:46,59.65,241191157535
East Troybury,4/16/16 1:37,26.6,2964889579584
Hernandezshire,11/25/16 20:34,38.45,2898512024847
West Kevintown,7/24/16 13:41,11.78,2001192693573
Erikport,1/18/16 7:11,10.66,9287766069118
Hernandezshire,11/20/16 17:32,26.79,3095402154397
East Leslie,3/2/16 22:09,36.61,5500269118478
Erikport,11/28/16 5:51,23.38,6392257942917
North Whitney,1/24/16 9:14,24.37,7069044920500
Kennethburgh,3/22/16 18:04,25.67,1480709392474
Kennethburgh,3/22/16 12:38,36.54,7210244842844
Erikport,6/28/16 7:08,51.09,3151357214095
Stevensport,5/11/16 12:08,41.83,1591306474620
East Stephen,3/14/16 1:46,30.59,9121141930245
New Johnbury,5/3/16 4:52,40.71,2918447130656
South Joseph,10/8/16 2:37,19.21,7539237840408
Stevensport,10/13/16 3:36,52.99,9771737428375
North Whitney,3/24/16 10:27,29.72,3818227780479
Shelbyhaven,6/12/16 16:57,30.18,2015025942653
Kennethburgh,7/13/16 18:13,59.64,1666847044707
Shelbyhaven,7/22/16 5:59,10.64,1406024986969
West Kevintown,6/15/16 19:53,13.5,9577921579881
Matthewside,2/23/16 0:43,40.84,8665248512368
Erikport,11/26/16 4:39,44.21,9598643212986
Kinghaven,7/23/16 8:23,46.08,8440329717166
Hernandezshire,2/24/16 17:30,44.68,6389115653382
Kennethburgh,1/1/16 4:31,33.53,5149088250183
Stevensport,2/22/16 2:45,19.91,808097865942
South Elizabethmouth,11/23/16 7:47,46.39,1939838068038
East Stephen,7/30/16 21:25,35.39,1107870956099
Jacksonfort,10/1/16 13:41,34.17,7750597960630
Kennethburgh,4/30/16 20:44,23.58,4524301143267
Horneland,3/25/16 2:05,20.04,5729327140644
Shelbyhaven,1/25/16 1:39,59.43,8088329954312
Erikport,8/3/16 21:19,47.67,9201708664049
Kennethburgh,11/19/16 6:59,18.37,5897895798960
Jacksonfort,10/20/16 16:42,37.75,4356781814784
South Joseph,10/15/16 3:53,32.5,2758038144583
Matthewside,5/18/16 2:00,48.67,2049161404256
Matthewside,8/8/16 14:02,24.97,2872494724827
South Joseph,10/28/16 9:52,25.34,6706101910500
South Elizabethmouth,7/19/16 9:35,31.09,2959749591417
North Whitney,11/11/16 16:24,22.99,3454326063039
New Johnbury,8/29/16 2:36,18.83,7368222134792
East Leslie,6/22/16 7:45,34.54,684950063164
Kennethburgh,6/7/16 11:43,56.02,311733202150
West Kevintown,2/10/16 0:50,34.69,9595491362610
East Troybury,3/14/16 1:55,38.8,9205811495606
North Whitney,1/26/16 1:06,34.92,4165974278063
South Joseph,9/28/16 7:30,12.55,4336212615821
South Elizabethmouth,4/21/16 10:20,16.5,5702608059064
